num_sujeto,actividad,media_a,sd_a,rms_a,maximo_a,minimo_a,rango_a,energia_a,f_dom_a,energia_f_dom_a,ppm_ecg
9,run,9.929819341486997,1.6875082101092573,10.072132718328277,15.075005408301347,4.881457523771764,10.193547884529583,253721.09159654306,1.9992003198720512,4219176.784296234,81.30081300813008
9,run,9.882444485306475,1.783784783702275,10.042077718946855,17.606918533619957,5.0649841908084,12.541934342811558,252209.15560833554,1.9992003198720512,2983753.7568756966,78.74015748031496
9,run,9.870456875481233,1.3977287483439775,9.968890782774116,13.356061792088493,5.6285893230234985,7.7274724690649945,248546.33738063567,1.9992003198720512,2239091.7481486793,76.33587786259541
9,run,9.856186687104348,1.3960045523041962,9.954519852876425,15.233556783765842,4.640889431962319,10.592667351803524,247830.25621877855,1.9992003198720512,2143702.653418093,86.45533141210375
9,run,9.933769893839576,1.5868292052652506,10.059662241963636,16.580247524369074,5.343140953105121,11.237106571263954,253093.20786039456,1.9992003198720512,1942329.8571531903,89.55223880597015
9,run,9.952755755580126,1.3483323097569406,10.043635807740369,14.990993556191823,5.81614148510166,9.174852071090163,252287.42521654983,2.199120351859256,958758.8256043744,90.63444108761328
9,run,10.005993226208775,1.5123470175463287,10.119593837344521,14.865384388880884,5.127083503653709,9.738300885227176,256117.85476148588,4.398240703718512,1101077.3359310315,86.70520231213874
9,run,10.03636037020894,1.1938021577037128,10.107082825174475,13.148563386254958,6.58612155119677,6.562441835058188,255484.96121057705,1.9992003198720512,1230506.334766365,89.28571428571428
9,run,9.993943505334963,1.1754841253538368,10.06280861552121,14.323092665649877,6.540009041198768,7.783083624451109,253251.55319875228,1.9992003198720512,1602286.4408332824,96.46302250803859
9,run,10.071268541022595,1.4819968039570552,10.179680072467374,15.887010944460197,5.77306535360474,10.113945590855458,259168.34183085122,1.9992003198720512,1659226.9758846716,91.46341463414633
9,run,10.028825318741116,1.006457648688795,10.079180981192664,12.981772869821684,6.784685024295117,6.197087845526568,254076.31301834146,1.9992003198720512,1191825.0929421843,92.5925925925926
9,run,10.028311652647357,1.1375692221558935,10.092600305139033,13.334479990560641,5.43851359241234,7.8959663981483015,254753.31287915056,1.9992003198720512,1083055.2687207963,87.97653958944281
9,run,9.980033814475817,1.2049785970208837,10.052485652823103,14.030847575695153,5.462597673261922,8.56824990243323,252732.221968336,1.9992003198720512,966109.2770206198,83.33333333333334
9,run,10.008595241472074,1.2080602928315276,10.081210485267995,14.667555250971635,5.487580883110304,9.17997436786133,254178.64292554167,2.199120351859256,1240689.9042732008,81.08108108108108
9,run,10.03589888481503,1.0236621483319832,10.08794981482767,12.456678952101168,6.503001524463045,5.953677427638123,254416.82866620412,2.0,1232052.0378229346,84.03361344537815
9,run,10.056569216592575,1.0942051100197046,10.115897899691431,12.84512480685822,6.212675719217412,6.632449087640808,255828.47579245374,2.0,1058038.2273779782,88.49557522123894
9,run,10.077161452194815,1.3237544614131431,10.163700501164065,15.406026654633616,4.887222145795593,10.518804508838024,258252.0196934067,2.0,1392472.257445423,89.55223880597015
9,run,10.15599302968766,1.0661168325807036,10.211774815267717,14.019135268074503,6.995360962814198,7.023774305260305,260700.86219434004,2.0,719599.873194874,87.71929824561403
9,run,10.200074126627902,1.017457974391381,10.250674067107232,13.500638738431311,6.60710871375305,6.893530024678261,262690.79707516177,2.0,393846.3212640306,92.02453987730061
9,run,10.16076231271649,0.7850679983324413,10.191034098894018,11.793095501087404,7.085491245128243,4.70760425595916,259642.94001205158,1.0,429447.0307425903,90.36144578313252
9,run,10.161273402187804,0.7641492545255802,10.189954252476703,13.117291809081232,6.924190803595799,6.193101005485433,259587.91916892008,3.8000000000000003,319350.28929088963,83.56545961002786
9,run,10.244787579750453,0.757379222916416,10.272734124477266,12.748143409980466,7.501356336410597,5.24678707356987,263822.66598049924,2.0,343214.9408513953,83.56545961002786
9,run,10.42407512504425,0.6755353340893956,10.445932589337085,12.338962095379372,8.665233441331344,3.6737286540480287,272793.7691524364,2.0,199054.84045478186,86.45533141210375
9,run,10.936001630542197,1.9811066680531586,11.11392574115799,17.233952997007012,4.6145146831629456,12.619438313844068,308798.36344993545,2.2,3219429.667649426,79.36507936507937
9,run,10.99949802451126,1.6230603803081087,11.118553325831279,14.581948181043568,5.61774536417421,8.964202816869358,309055.57014838443,2.0,2582967.004937809,73.17073170731707
9,run,10.705785987740507,1.7927347747156572,10.854790003891681,16.9493276432311,6.213722283671638,10.735605359559463,294566.16507146694,2.0,3046488.324845047,84.50704225352113
9,run,10.510174510923855,1.0234204067369796,10.559864517278031,12.885208932585588,7.053926716175593,5.831282216409995,278776.846558169,2.0,708781.2567909308,85.9598853868195
9,run,10.860044038225416,1.30470286575792,10.938104277263276,14.987105491636617,6.642862103814547,8.34424338782207,299105.312950713,1.0,1248763.90475621,77.51937984496124
9,run,10.547477426987845,1.0661923351818507,10.601207075705126,13.07314234125721,6.685601825246657,6.387540516010553,280963.9786549511,2.0,550878.550952368,77.12082262210797
9,run,10.500414460967244,1.219441825581005,10.570957733465779,16.07910691068202,7.214973640434861,8.86413327024716,279362.8685067999,4.2,874329.0573817599,82.64462809917356
9,run,10.398963896069503,1.1394562735532923,10.461180209080487,15.756579489203077,5.491588403372036,10.26499108583104,273590.7284171431,4.2,690426.8296154006,83.56545961002786
9,run,10.437907570712484,1.2609511511951565,10.513766036074566,15.135987039208487,6.404088611578501,8.731898427629986,276348.1906532877,2.2,1131010.2590554098,89.55223880597015
9,run,10.43834692320544,1.3856710722242025,10.529881422687687,14.910726239744765,5.266134034018105,9.64459220572666,277196.0069396582,2.0,1428018.630734891,91.46341463414633
9,run,10.183691033540285,0.8562533207542565,10.219610537980973,13.443665540445693,7.491789561771581,5.951875978674112,261101.09887002935,1.0,426859.65364405006,83.33333333333334
9,run,10.277961820932829,1.231241790618422,10.351417736570163,15.898584711624537,6.170758822668579,9.727825888955959,267879.62289244833,1.0,523767.620751641,81.52173913043478
9,run,10.246362718976327,1.3907441913326226,10.34027778673238,13.916672761103579,4.833811512067722,9.082861249035856,267303.3617669777,2.2,822380.998287192,88.75739644970413
9,run,10.580017775889745,1.418655088763282,10.674668770791559,14.93497179565805,6.2912128086380985,8.643758987019952,284871.3834152815,1.6,689756.5954598294,90.63444108761328
9,run,10.98631361234801,2.203605883075319,11.205044548114577,18.496243602585494,3.257158027827395,15.2390855747581,313882.55831308046,1.2000000000000002,3027200.4137083567,83.79888268156425
9,run,10.56375028652669,1.273623413258742,10.640220292280327,15.339784198987896,7.328501584971095,8.011282614016801,283035.7196706351,4.2,984295.1081844995,73.71007371007371
9,run,10.619404564015737,1.3651745052010682,10.706759978785243,15.968479227688235,6.238797320820157,9.729681906868077,286586.7731082934,4.2,866321.9982526805,60.36217303822938
9,run,10.603549750426343,1.3676784471181436,10.691354611401877,14.80176280551266,5.733710681500977,9.068052124011682,285762.6585668604,2.2,1936693.2808589258,86.70520231213874
9,run,10.465084447839297,1.3931451728580444,10.557370393790139,15.189232903843632,6.585423482319053,8.603809421524579,278645.1740791914,2.2,1096759.7771637128,82.41758241758242
9,run,10.373220163178908,1.4063650649240145,10.468083306152174,15.411565741136052,5.868752654963607,9.542813086172444,273951.9202613546,2.2,1546065.032296879,85.71428571428572
9,run,10.227344782707863,1.2834637066174504,10.307531298955706,16.366979699014095,6.472254952138282,9.894724746875813,265613.00369737874,4.4,710997.1883264136,46.15384615384615
9,run,10.394639344531775,1.3818639563047725,10.486053179219756,16.15689481381585,6.041442689475735,10.115452124340115,274893.2781935619,2.2,791415.0758717557,85.47008547008548
9,run,10.595738813892268,1.622373084667469,10.719175462707298,18.700215422349892,5.738218708636018,12.961996713713873,287251.80650076555,1.0,1066164.3005880963,84.50704225352113
9,run,10.754069731532569,1.7095502040870583,10.889049943231914,15.590734616695599,3.6496108876604305,11.94112372903517,296428.52166549733,2.2,1630357.7994264362,91.74311926605505
9,run,11.20256061330873,2.3281238639448723,11.44182489624952,18.53389277165948,3.571219367566325,14.962673404093156,327288.3923910883,2.2,5016418.589452177,86.20689655172414
9,run,11.669862043844676,3.2527239520808267,12.114522737011292,25.947146615922165,4.150989737992553,21.79615687792961,366904.15286390897,2.2,13932830.410526821,63.829787234042556
9,run,11.419371062665366,2.367137514244545,11.662038164153744,17.7336212499592,4.887395375274339,12.84622587468486,340007.8353554461,2.2,7887137.2453410085,66.3716814159292
9,run,11.293785967275351,2.3613778587182215,11.537914734652603,19.183498209863618,4.601545140031849,14.58195306983177,332808.69106028415,2.2,7555683.448651999,81.52173913043478
9,run,11.106376421111763,1.7356333800597958,11.2411216285615,16.695953446987566,4.944796390242197,11.75115705674537,315907.0386702828,2.2,3050069.854164606,90.09009009009009
9,run,10.612476602946504,1.4785855819081362,10.714942859622928,14.698483834342225,5.745633118013321,8.952850716328904,287025.001212461,2.2,2002440.3908818022,85.9598853868195
9,run,10.525549598825554,1.0744277809974867,10.580223421832516,14.258461013774411,5.804539756441379,8.453921257333032,279852.8191397334,2.2,519566.20828088355,75.37688442211055
9,run,10.400728847404826,0.8748446002629235,10.437442574242901,13.026261909854115,7.756358164262431,5.269903745591685,272350.51872654574,2.0,449067.0722926022,76.72634271099744
9,run,10.359984304369023,0.7058312497925878,10.38399120092342,12.402632526963377,8.245685486752098,4.1569470402112785,269568.18315213756,2.0,458517.47940951365,86.70520231213874
9,run,10.400710599430587,1.245608471760736,10.475003619180468,15.839255735718362,6.192537210533534,9.646718525184827,274314.25205460977,2.0,997319.1202415528,86.45533141210375
9,run,10.541768435465375,1.3527721895639198,10.628176811983932,15.658589064204381,5.207433310229116,10.451155753975264,282395.3558669823,2.0,1372946.9990732817,73.34963325183375
9,run,10.9275287936801,1.0201151540988578,10.97502183188529,14.313807081314536,8.124455978227294,6.189351103087242,301127.76052589685,1.0,676208.0010440208,84.26966292134831
9,run,10.858888954828686,0.9754367210587033,10.902594440745352,13.654574665821423,6.964049262557795,6.690525403263628,297166.41384842864,2.2,715877.3809251009,83.10249307479225
9,run,10.838716512138904,0.9729002758287152,10.882276047006041,12.756170658747909,7.118608511257564,5.637562147490344,296059.82990810357,2.0,605197.8859723748,90.63444108761328
9,run,11.061836922641021,1.7126137069415521,11.193574433308807,16.992248994053558,4.992351150257927,11.99989784379563,313240.2714850615,2.2,2022618.134637031,86.45533141210375
9,run,10.92084406801097,1.4125451690392576,11.011781004853153,14.563870143711508,6.228104831597977,8.33576531211353,303148.3022471118,2.2,2412390.987180269,84.26966292134831
9,run,10.871561274029487,1.3650906416105504,10.956896075340245,16.110684807033003,7.209066190757982,8.901618616275021,300133.9290145162,2.2,2089942.5220660612,85.47008547008548
9,run,10.961312471846757,1.1019439607656705,11.01654055890206,14.804189121677307,6.958595205937868,7.845593915739439,303410.4147148353,2.2,811012.7630171075,79.15567282321899
9,run,11.02307005960592,1.2876533377701616,11.097993577075265,16.040006785614285,6.963316772206029,9.076690013408257,307913.65359200956,1.0,1109497.07372757,84.74576271186442
9,run,10.790397888084044,1.0018701215124657,10.83679052238493,13.638645215761992,7.980220396044187,5.658424819717805,293590.07206512964,1.0,673524.7825224431,81.74386920980926
9,run,10.774124608501571,1.3487286274250743,10.85818135611995,15.528825762429872,6.830215155505801,8.69861060692407,294750.2559059772,2.8000000000000003,772038.7535005014,77.92207792207792
9,run,10.606279134764435,1.126265231082783,10.665885948477843,14.212676761620626,7.046608261778081,7.166068499842545,284402.8076648427,1.2000000000000002,523048.1384402634,88.49557522123894
9,run,10.635245708232018,0.8852127747680053,10.672007284968343,13.150404657139733,7.21090800910345,5.9394966480362825,284729.3487260435,2.2,502365.0744695481,85.71428571428572
9,run,11.04457028733238,1.2720721319392356,11.11755607468108,14.317555728746836,6.8003237692164955,7.51723195953034,309000.1326841954,2.2,1746784.8244813124,84.74576271186442
9,run,11.032074738418792,1.4282015702566082,11.124100721202202,14.45321980543449,5.639342081668298,8.813877723766192,309364.0421386284,2.2,1870583.676004274,82.41758241758242
9,run,11.236492380609823,1.6106270194943886,11.351292559337443,15.199189519315182,5.463553952658091,9.735635566657091,322129.606919174,2.2,2811468.2616874073,81.74386920980926
9,run,11.663497413143368,2.113325673662941,11.853334166014378,19.7328762345306,4.785863402649071,14.94701283188153,351253.8271280094,2.2,5314278.448559131,86.20689655172414
9,run,11.958632598750512,2.3005438389525374,12.177819122735357,17.981291321740308,4.989142459983748,12.99214886175656,370748.1964651473,2.2,5694956.920884951,86.45533141210375
9,run,11.671550693707632,2.0133918823873738,11.843868496783543,16.757108034640307,5.829222006110443,10.927886028529864,350693.0524227541,2.2,4370932.365176293,76.14213197969544
9,run,11.262311910524659,1.8964389426966985,11.42080170745718,16.044001215648116,5.7493497979661035,10.294651417682012,326086.7791026421,2.0,4058541.868739466,72.46376811594203
9,run,10.788208944408932,1.4249101680455374,10.881866065506856,14.135385688682419,6.7382776623316065,7.397108026350812,296037.5226690741,2.0,1885440.7623142656,77.12082262210797
9,run,10.762749101103116,1.4216928456482627,10.856204229676433,13.682955592349092,5.721431396328493,7.9615241960206,294642.92569111113,2.0,2371410.1852974542,81.30081300813008
9,run,10.455476782972616,1.3595338817759686,10.54346185093046,14.191280141473069,6.359603698380045,7.8316764430930235,277911.4695050649,2.0,2484236.812428233,83.79888268156425
9,run,10.145651949655855,0.9793287805631218,10.192789348851015,13.17774415790865,7.530917651370798,5.6468265065378525,259732.3867751268,2.0,425142.2406096692,74.07407407407408
9,run,10.263685530595401,1.1978737119764689,10.333323189575836,12.912021828409895,6.066522868817931,6.845498959591963,266943.9203505643,2.0,1268786.871221284,78.94736842105263
9,run,10.543858056083069,1.3994736781081216,10.636290982852763,14.689697504500487,5.730400080085842,8.959297424414643,282826.7146797875,2.0,1734913.1525765567,85.71428571428572
9,run,10.509975039524035,1.1928883329621358,10.57742826557124,13.796605656810115,6.932701930362022,6.863903726448093,279704.9717832636,1.0,1050560.6199523916,86.45533141210375
9,run,10.346297840766962,0.9048326714397454,10.385772657067868,12.547838413829387,7.902379501551576,4.645458912277811,269660.6842107464,1.0,770006.2076375106,78.32898172323759
9,run,10.330207236691857,1.1529411378101704,10.394321676326403,13.357052875730023,6.411313532083729,6.945739343646294,270104.80777737225,1.0,1240232.6473539427,80.86253369272237
9,run,10.634701929290781,1.1580531787355741,10.697543449538998,14.117915927254383,7.482329130032327,6.635586797222056,286093.5896369368,1.0,1137879.9152340388,86.20689655172414
9,run,10.709821589763378,1.0772283264861793,10.763839239955185,13.633294708797273,7.633129146813351,6.000165561983922,289650.5879589976,1.0,1133923.7905178498,80.4289544235925
9,run,10.570154245389359,1.287583272565191,10.64825658532132,14.67204685984041,7.039102810495464,7.632944049344946,283463.42076709715,2.0,2034608.706171641,80.64516129032258
9,run,10.525877948095545,1.031331517624198,10.576262374750799,12.869256639770075,6.677272826596475,6.1919838131736,279643.3145489235,2.0,1135589.439359444,85.22727272727273
9,run,10.61742935406467,0.9409807996651208,10.659028885219628,13.295033311389133,7.321325169103051,5.973708142286082,284037.241939866,2.0,741697.6386126144,87.97653958944281
9,run,10.742459596479723,1.0272060750561236,10.791439590791548,13.029887999341422,7.324598401682314,5.7052895976591085,291137.92110425816,2.0,976788.7881270174,82.41758241758242
9,run,10.815395159285444,1.3996923167750888,10.905554886281651,14.742962408427774,6.815664128148976,7.927298280278798,297327.818444254,2.0,2420218.477795632,75.0
9,run,11.082906345683867,1.4741102776401425,11.180471590116392,14.572411686934206,6.1393085458247585,8.433103141109449,312507.36244349944,2.0,2861999.7692927276,88.75739644970413
9,run,11.715463703639147,2.0175022057060334,11.88784155409446,18.0820973721435,6.435920406042373,11.646176966101127,353301.9420381375,2.0,4587343.533637495,94.33962264150944
9,run,11.590495117288388,1.9071266015894985,11.746286821188495,16.64246588494903,6.071724524471769,10.57074136047726,344938.13521406625,2.0,4469051.123920757,93.75
9,run,11.290841244352569,1.5718401941439357,11.399683738089452,15.08070161258793,5.751603062677496,9.329098549910434,324881.9733211528,1.0,2348821.535573238,64.37768240343347
9,run,11.17411991560605,1.8149470724204184,11.320497831406573,16.27529577326131,5.5424287841799025,10.732866989081407,320384.17787720234,2.2,3814797.9342470136,85.71428571428572
9,run,11.235693073636403,1.8975340355370098,11.394735363614902,16.10548231822722,6.229680211108942,9.875802107118279,324599.98501704005,2.0,3959057.044298429,90.36144578313252
9,run,10.951961772438855,1.5662426773844058,11.063344952724403,14.95481760703881,6.721066992334808,8.233750614704004,305994.0038574313,2.2,2038167.474923242,81.9672131147541
9,run,10.695035834402242,1.0626482637562087,10.747677011479233,13.171236273806993,6.836287443284981,6.334948830522013,288781.4028576979,1.0,1051122.46184599,81.30081300813008
9,run,10.746782375367864,1.356038169832937,10.83196359880119,14.033033899349617,6.562298657664905,7.470735241684712,293328.58851438505,2.0,1866882.4523516856,85.47008547008548
9,run,10.903019212730491,1.7317102815258048,11.039630832782079,14.902830082297887,5.42759420937511,9.475235872922777,304683.62231028185,2.0,3286450.0214686673,82.19178082191782
9,run,10.97239582885794,1.6581439232535664,11.096928030714345,15.51109745429737,6.157140886943395,9.353956567353976,307854.5292971344,2.0,2818668.159952646,80.64516129032258
9,run,10.889904715709312,1.6864254313777551,11.019660513851203,14.964611351855435,6.521814676625544,8.442796675229891,303582.29460132844,2.0,3553624.7407416874,73.71007371007371
9,run,10.9574697846802,1.69722302617661,11.088081793365495,15.441392381383473,6.1511425700015145,9.290249811381958,307363.89464090846,2.0,3772704.115023349,77.51937984496124
9,run,11.121658678482623,1.9450415575807556,11.290392603745882,16.746861668269993,6.35117801388835,10.395683654381642,318682.41286679934,2.0,5110990.364753869,77.92207792207792
9,run,11.058175805783709,1.694661400877569,11.187223992766885,15.58010740582526,6.319089973154086,9.261017432671174,312884.9516608476,1.8,2505544.8389444943,74.07407407407408
9,run,11.104738789587913,1.7103623532134011,11.235630504271509,16.16731808640215,6.047629006524387,10.119689079877764,315598.4820712911,2.0,3802977.6335426285,73.71007371007371
9,run,10.953644495455807,1.505736496095653,11.05661174282363,14.530105075103586,6.901520116629995,7.628584958473591,305621.6580788635,2.0,2336884.3074931586,81.30081300813008
9,run,10.898304594804669,1.1270325624829474,10.956401660996129,13.92017665420249,8.014851243722376,5.905325410480113,300106.8433926968,2.0,1481382.7131148898,81.9672131147541
9,run,10.86719639061176,1.0791114214986512,10.920621459401938,13.280420384774292,7.454361969873394,5.826058414900898,298149.9326488753,2.0,1747290.1923036322,80.64516129032258
9,run,10.788561814441485,0.9573776051221684,10.830940461200168,13.256751840306421,7.624117281177398,5.632634559129023,293273.17818515725,2.0,1277659.607273575,75.56675062972292
9,run,10.967444261919036,1.1343971840229963,11.025931972701068,13.704956571952646,7.323082307400683,6.381874264551963,303927.9396665791,1.0,1091911.6944275189,81.30081300813008
9,run,10.934754867239505,0.9513650809534767,10.976046532594,13.300760136806499,7.8932021161054,5.407558020701099,301183.99371417187,1.0,1166865.2204178348,86.70520231213874
9,run,10.511754249770862,0.7009238306022276,10.535087807237078,12.211083160609592,8.7739151872772,3.437167973332391,277470.18776548834,1.0,433923.32123123494,81.52173913043478
9,run,10.552210797487344,0.8161590586397911,10.58371399260981,13.33770760712311,8.41149699044203,4.926210616681081,280037.50469341176,2.0,474720.1936652717,77.92207792207792
9,run,10.72962173387258,0.7851285205214478,10.758297392013736,13.469935853905914,8.397847662519592,5.072088191386323,289352.40693752386,1.0,491245.9965307211,87.71929824561403
9,run,10.761865184222456,0.8996416860714657,10.799387652299163,13.359814997806104,7.700478449300066,5.6593365485060385,291566.93416157906,1.0,805000.6108143913,85.71428571428572
9,run,10.660912844098085,0.8491691436660554,10.694665140560327,12.47657465942717,7.958777581962828,4.517797077464342,285939.65617179056,2.0,620279.3244666508,78.53403141361257
9,run,10.608885255172185,1.0793093972262888,10.66362457932765,13.843605675756754,6.8483302402074555,6.995275435549298,284282.22292210197,2.0,992008.2884557274,86.45533141210375
9,run,10.44470158783148,0.823580265366923,10.477108589614305,13.479271726771554,6.872288530565081,6.606983196206473,274424.51099642465,2.0,379806.0416885337,96.15384615384616
9,run,10.501904182261192,0.7486132983038004,10.52854164426604,13.370797285530193,8.389801134102258,4.980996151427934,277125.47288761067,1.0,284483.96052043966,99.66777408637874
9,run,10.53804747498973,0.8117831458048662,10.569256022265709,12.557868754405822,7.658366880995229,4.8995018734105935,279272.93216049985,1.0,480940.9228858662,85.9598853868195
9,run,10.563617017048804,0.6768598282403935,10.585270920211626,12.535209051872824,8.148722121649678,4.386486930223146,280119.90113569464,1.0,478949.42658208165,82.19178082191782
9,run,10.656375096404581,1.0461512623170226,10.707582588331215,13.9099548072837,6.953394819072941,6.956559988210759,286630.8122148345,2.0,570419.154659615,86.70520231213874
9,run,10.615774151568427,1.062280723977942,10.668769835248526,13.611606025036147,7.097862087134409,6.513743937901738,284556.62449377216,2.0,937804.372568295,86.70520231213874
9,run,10.570858014686912,1.0432051315970876,10.622188136277872,13.353816423091917,7.338826243781616,6.014990179310301,282077.202006206,1.8,885705.8618103779,86.70520231213874
9,run,10.518400711203233,0.6385101198911224,10.53775524561919,12.09581667756362,8.166736372320296,3.9290803052433247,277610.71404143685,1.0,356472.4125840738,88.75739644970413
9,run,10.637322697223489,0.8598630420580381,10.672005569253741,13.19470259614407,7.604987413947992,5.589715182196079,284729.2571754572,1.0,758010.4616127565,89.02077151335311
9,run,10.70827072170481,0.9175851911463048,10.747496808433967,12.941107871092123,7.655543541391517,5.285564329700606,288771.7191182457,1.0,860842.0177674524,86.45533141210375
9,run,10.625164588902573,0.7580489676797416,10.652160856998664,12.561524639102746,8.060491465044166,4.5010331740585805,283671.3273084363,1.0,537940.5503069347,91.1854103343465
9,run,10.416106953015351,0.8196399668084917,10.448292923151346,12.2576011251988,7.461924136872306,4.795676988326494,272917.06251993624,1.0,400274.2615308297,76.53061224489795
9,run,10.291096068867454,0.6757599607741398,10.31325007757665,12.943237090397618,8.464408794354005,4.478828296043613,265907.8179065869,1.0,157403.8343000842,70.58823529411765
